DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Version
2014-11-03T12:00:23.900+00:00,18.364,-68.002,110.0,3.3,Md,12,328,0.9,0.33,pr,pr14307005,1415044985390
2014-11-03T10:02:48.290+00:00,-6.454,124.502,609.4,4.7,mb,,44,3.1,0.82,us,usc000stmr,1415037916982
2014-11-03T09:21:12.600+00:00,18.140,-67.437,12.0,2.7,Md,7,288,0.3,0.37,pr,pr14307004,1415035430697
2014-11-03T08:56:32.220+00:00,-7.446,105.895,35.0,5.0,mb,,51,1.9,0.74,us,usc000stmf,1415033947314
2014-11-03T08:53:35.480+00:00,34.018,-117.232,17.6,3.3,ml,141,14,0.1,0.19,ci,ci37284704,1415430199894
2014-11-03T08:50:52.600+00:00,18.295,-68.153,30.0,3.2,Md,8,331,1.0,0.37,pr,pr14307003,1415033607200
2014-11-03T08:48:28.470+00:00,-41.655,79.686,10.0,5.7,mb,,44,4.2,0.86,us,usc000stlt,1415231277000
2014-11-03T08:27:06.990+00:00,4.851,-32.623,10.0,5.1,mb,,56,34.8,1.12,us,usc000stlk,1415032175197
2014-11-03T08:23:55.430+00:00,4.662,-32.659,10.0,5.5,mb,,46,13.6,0.96,us,usc000stlj,1415291613000
2014-11-03T08:20:36.000+00:00,52.422,-163.903,21.2,2.8,ml,,,,0.55,ak,ak11439415,1415818721233
2014-11-03T07:30:57.000+00:00,62.318,-152.408,3.2,2.7,ml,,,,0.67,ak,ak11433193,1415818334782
2014-11-03T07:18:10.080+00:00,4.732,-32.510,10.0,5.0,mb,,46,13.4,0.82,us,usc000stlb,1415028040397
2014-11-03T06:25:10.350+00:00,4.839,-32.638,10.0,4.9,mb,,61,13.4,0.82,us,usc000stl9,1415024870004
2014-11-03T05:54:07.790+00:00,44.191,-129.546,10.0,4.0,mb,,266,4.0,1.40,us,usc000stl2,1415018165760
2014-11-03T05:07:31.100+00:00,19.111,-67.228,24.0,3.2,Md,10,306,0.6,0.20,pr,pr14307001,1415020209586
2014-11-03T05:06:18.100+00:00,18.956,-67.133,45.0,2.6,Md,6,328,0.8,0.07,pr,pr14307002,1415020150775
2014-11-03T03:39:38.430+00:00,34.880,-11.392,13.3,4.3,mb,,124,3.1,0.61,us,usc000stkj,1415015809292
2014-11-03T03:16:41.700+00:00,18.875,-66.404,51.0,2.7,Md,14,238,0.4,0.20,pr,pr14307000,1415013550465
2014-11-03T02:28:07.720+00:00,42.591,141.750,39.3,4.7,mb,,69,0.3,0.69,us,usc000stkb,1415010650388
2014-11-03T02:15:30.000+00:00,61.664,-152.136,114.6,2.6,ml,,,,0.48,ak,ak11433153,1415818324888
2014-11-03T02:12:43.060+00:00,36.773,-98.488,5.0,2.6,mb_lg,,119,0.5,0.64,us,usc000stk9,1415009712365
2014-11-03T00:34:35.660+00:00,36.668,-121.289,3.0,2.6,md,66,40,0.0,0.08,nc,nc72337441,1415059870350
2014-11-03T00:10:51.990+00:00,39.891,143.457,27.4,4.9,mb,,135,2.1,0.83,us,usc000stju,1415002401365
2014-11-02T23:50:33.700+00:00,19.306,-64.490,30.0,3.0,Md,6,317,1.2,0.23,pr,pr14306006,1415001196067
2014-11-02T22:06:33.100+00:00,2.434,127.136,56.3,4.4,mb,,154,1.7,0.80,us,usc000stj9,1414994945449
2014-11-02T21:34:45.230+00:00,11.510,-86.343,75.2,4.4,mb,,167,1.2,0.66,us,usc000stj6,1414993038209
2014-11-02T18:25:41.270+00:00,-10.971,29.696,10.0,5.3,mb,,110,10.4,0.70,us,usc000stin,1415696455731
2014-11-02T18:20:09.000+00:00,51.609,-176.490,26.2,3.1,ml,,,,0.29,ak,ak11432961,1415818606798
2014-11-02T17:39:27.000+00:00,55.838,-161.609,16.1,3.1,ml,,,,0.40,ak,ak11432953,1415818589427
2014-11-02T17:27:49.000+00:00,52.175,-173.290,100.7,3.6,ml,,,,0.52,ak,ak11432924,1415818319687
2014-11-02T17:17:02.760+00:00,-61.559,153.733,10.0,5.2,mb,,140,16.3,0.61,us,usc000stig,1415213481000
2014-11-02T17:10:40.000+00:00,50.550,-173.254,15.3,2.7,ml,,,,0.64,ak,ak11439378,1415818737325
2014-11-02T16:05:45.990+00:00,64.569,-16.966,10.0,5.2,mb,,46,8.8,0.93,us,usc000stie,1415227347000
2014-11-02T15:12:21.230+00:00,-23.789,-179.866,510.5,4.8,mb,,73,5.7,0.78,us,usc000sti9,1414970090493
2014-11-02T14:20:56.000+00:00,58.002,-152.135,42.6,3.3,ml,,,,0.82,ak,ak11432843,1415818410173
2014-11-02T14:04:25.840+00:00,-6.330,130.205,122.0,4.7,mb,,70,2.0,0.79,us,usc000sthz,1414966012858
2014-11-02T14:00:19.600+00:00,35.743,-97.040,5.8,2.6,ml,,87,,0.58,us,usc000stqt,1415119657000
2014-11-02T13:21:17.210+00:00,-4.429,102.175,55.1,4.9,mb,,94,0.8,0.56,us,usc000sthy,1414963438792
2014-11-02T13:16:18.640+00:00,37.072,-104.911,5.3,3.1,ml,,63,0.4,0.93,us,usc000sthw,1415129558000
2014-11-02T13:14:13.400+00:00,36.729,-97.920,5.0,2.5,ml,,92,,0.44,us,usc000str5,1415118947251
2014-11-02T11:58:21.382+00:00,41.880,-119.618,1.0,3.0,ml,4,146,0.5,0.14,nn,nn00465911,1415046889159
2014-11-02T11:38:21.820+00:00,7.378,94.292,40.9,4.6,mb,,135,3.4,0.69,us,usc000sthl,1414957252270
2014-11-02T11:12:13.580+00:00,64.619,-17.792,8.2,4.3,mb,,125,1.5,0.71,us,usc000sthj,1414955689298
2014-11-02T10:08:57.000+00:00,51.640,-175.123,41.2,3.4,ml,,,,0.49,ak,ak11432771,1415818317439
2014-11-02T10:08:01.000+00:00,54.732,-160.602,16.8,3.4,ml,,,,0.43,ak,ak11433094,1415818321449
2014-11-02T09:26:41.400+00:00,10.835,-86.874,46.7,4.4,mb,,195,1.9,1.00,us,usc000sthb,1414949357151
2014-11-02T09:20:28.550+00:00,-2.809,147.584,10.0,4.7,mb,,123,0.8,0.53,us,usc000stha,1414948981221
2014-11-02T09:06:04.700+00:00,18.164,-67.200,25.0,2.8,Md,17,223,0.1,0.07,pr,pr14306004,1414948111872
2014-11-02T07:55:11.600+00:00,17.793,-68.696,123.0,3.8,Md,18,335,1.5,0.37,pr,pr14306003,1414943860265
2014-11-02T07:18:34.000+00:00,59.803,-153.070,120.5,3.8,ml,,,,0.58,ak,ak11432708,1415818377238
2014-11-02T06:01:53.700+00:00,18.771,-65.278,51.0,2.7,Md,14,220,0.5,0.25,pr,pr14306001,1414937063476
2014-11-02T05:13:47.700+00:00,26.927,144.047,10.0,4.7,mb,,125,1.7,0.76,us,usc000stgi,1414934174626
2014-11-02T05:05:58.730+00:00,27.046,143.930,10.0,4.8,mb,,138,1.6,0.84,us,usc000stgg,1414933710780
2014-11-02T04:31:06.180+00:00,-17.790,-178.342,651.6,4.3,mb,,80,7.4,0.61,us,usc000stgc,1414931629814
2014-11-02T03:22:23.000+00:00,61.329,-150.945,60.5,3.5,ml,,,,0.55,ak,ak11432675,1415818433426
2014-11-02T01:58:10.000+00:00,46.938,-67.032,5.0,3.2,mb_lg,,,,0.59,us,usc000sue7,1415156946000
2014-11-02T01:26:47.800+00:00,-27.435,-71.140,39.0,4.2,mb,,107,0.8,1.23,us,usc000stfp,1414920564951
2014-11-02T01:25:35.000+00:00,51.881,178.456,131.3,3.0,ml,,,,0.57,ak,ak11432665,1415818571018
2014-11-02T00:58:37.160+00:00,36.781,-97.704,1.6,3.0,mb_lg,,61,0.3,0.82,us,usc000stfh,1414918868383
2014-11-02T00:58:09.380+00:00,7.334,94.216,17.5,4.6,mb,,170,3.4,0.72,us,usc000stfi,1414918844347
2014-11-02T00:29:30.700+00:00,18.091,-63.629,29.0,3.0,Md,4,320,1.0,0.30,pr,pr14306000,1414917133187
2014-11-02T00:27:04.570+00:00,64.632,-17.870,6.7,4.5,mb,,99,1.5,1.05,us,usc000stfe,1414916984604
2014-11-01T23:59:21.810+00:00,37.153,-98.025,5.0,2.5,mb_lg,,95,0.1,0.42,us,usc000stjf,1414969200000
2014-11-01T22:42:13.000+00:00,58.998,-147.755,32.9,3.6,ml,,,,0.40,ak,ak11432652,1415818393084
2014-11-01T22:13:13.040+00:00,-9.820,159.685,10.0,5.4,mb,,27,0.5,0.97,us,usc000stet,1414888963693
2014-11-01T21:21:43.410+00:00,32.951,-115.539,13.0,3.4,ml,54,75,0.1,0.25,ci,ci37284448,1415055928440
2014-11-01T18:57:22.260+00:00,-19.696,-177.729,434.0,7.1,mww,,21,4.4,0.82,us,usc000stdc,1415120195379
2014-11-01T18:30:45.300+00:00,36.872,-97.690,3.6,2.8,ml,,78,,0.68,us,usc000strj,1415119393163
2014-11-01T18:19:51.000+00:00,-22.399,-68.570,109.9,4.0,mb,,,,2.05,us,usc000std2,1415117087000
2014-11-01T17:53:17.000+00:00,19.012,-67.255,16.0,2.9,Md,11,306,0.6,0.15,pr,pr14305006,1414893344456
2014-11-01T13:23:26.290+00:00,1.591,127.135,122.1,4.4,mb,,147,0.8,0.64,us,usc000stca,1414877155228
2014-11-01T12:55:30.920+00:00,13.738,-92.042,35.0,4.4,mb,,157,0.9,1.00,us,usc000stc9,1414875489098
2014-11-01T12:08:36.610+00:00,45.775,153.726,10.0,4.7,mb,,174,7.7,1.20,us,usc000stc4,1414872679468
2014-11-01T10:59:55.360+00:00,-31.823,-111.180,10.0,6.0,mwp,,51,4.9,0.82,us,usc000stbw,1414893377000
2014-11-01T10:50:31.000+00:00,60.072,-152.324,93.0,2.5,ml,,,,0.41,ak,ak11432576,1415818281656
2014-11-01T10:36:27.790+00:00,33.637,131.949,76.8,4.5,mb,,85,1.0,0.84,us,usc000stbq,1414867142308
2014-11-01T10:30:30.100+00:00,19.164,-65.811,94.0,2.7,Md,3,324,0.9,0.11,pr,pr14305001,1414866798883
2014-11-01T10:05:44.100+00:00,-31.931,-111.092,10.0,5.2,mb,,155,5.0,0.77,us,usc000stbk,1415227406000
2014-11-01T09:37:27.000+00:00,62.848,-150.993,105.9,2.8,ml,,,,0.49,ak,ak11432568,1414971111753
2014-11-01T08:02:14.300+00:00,48.642,-115.940,8.5,2.5,mc,29,144,0.9,0.16,mb,mb14697355,1415228254530
2014-11-01T07:47:45.420+00:00,41.972,142.521,51.8,4.7,mb,,104,0.5,1.15,us,usc000stb9,1414857026731
2014-11-01T07:30:46.730+00:00,5.018,126.481,78.4,4.5,mb,,130,4.3,0.70,us,usc000stb8,1414856001129
2014-11-01T07:23:13.300+00:00,9.980,-84.190,10.0,4.3,mwr,,218,0.1,1.02,us,usc000stjd,1414968487000
2014-11-01T06:03:16.230+00:00,36.060,-97.254,2.1,3.3,mb_lg,,29,0.3,0.41,us,usc000stb1,1414831704497
2014-11-01T05:44:57.200+00:00,33.874,142.533,10.0,4.6,mb,,130,2.4,1.04,us,usc000staz,1414849658394
2014-11-01T03:59:48.000+00:00,60.118,-151.653,73.9,3.1,ml,,,,0.68,ak,ak11432533,1414971091532
2014-11-01T02:06:14.160+00:00,-22.796,-63.758,521.4,4.6,mb,,39,4.8,1.01,us,usc000staf,1414836533284
2014-11-01T01:20:59.000+00:00,61.541,-152.126,112.2,3.1,ml,,,,0.52,ak,ak11432499,1415818263176
2014-11-01T00:51:58.990+00:00,52.583,101.292,10.0,4.6,mb,,65,1.7,0.79,us,usc000sta9,1414812923108
2014-11-01T00:11:01.900+00:00,7.500,94.370,18.3,4.4,mb,,117,3.4,0.69,us,usc000sta5,1414829614162
2014-10-31T23:16:33.600+00:00,19.146,-64.083,60.0,3.2,Md,4,335,0.9,0.18,pr,pr14304007,1414826343184
2014-10-31T23:00:05.400+00:00,45.179,22.258,17.1,4.2,mb,,31,1.9,0.63,us,usc000st9z,1414875701000
2014-10-31T22:54:51.800+00:00,18.985,-64.255,56.0,3.2,Md,6,320,0.7,0.33,pr,pr14304006,1414825041818
2014-10-31T22:45:19.500+00:00,-4.531,152.944,65.4,4.8,mb,,98,0.8,0.73,us,usc000st9w,1414824473927
2014-10-31T22:24:45.800+00:00,18.998,-64.408,57.0,3.4,Md,14,335,1.1,0.25,pr,pr14304005,1414823233667
2014-10-31T21:32:25.170+00:00,64.660,-17.859,8.0,5.1,mb,,61,1.5,0.91,us,usc000st92,1414820097314
2014-10-31T21:24:29.520+00:00,4.877,-76.239,114.6,4.6,mb,,129,1.9,1.12,us,usc000st8z,1414819632893
2014-10-31T21:04:53.000+00:00,61.819,-149.083,35.9,2.5,ml,,,,0.47,ak,ak11432389,1415818367330
2014-10-31T20:36:34.150+00:00,28.208,142.052,32.0,4.6,mb,,137,1.1,1.56,us,usc000st8i,1414874407000
2014-10-31T20:16:49.600+00:00,16.200,-98.107,10.6,4.3,mb,,228,1.4,1.07,us,usc000st8b,1414865978456
2014-10-31T19:57:19.280+00:00,40.290,-124.442,20.4,3.0,ml,22,248,0.1,0.08,nc,nc72336291,1414866791882
2014-10-31T19:43:11.000+00:00,36.042,-97.432,3.8,2.5,ml,,84,,0.87,us,usc000st8a,1414864918615
2014-10-31T18:57:12.370+00:00,64.557,-17.521,7.3,4.6,mb,,102,1.6,0.75,us,usc000st7t,1414861271000
2014-10-31T18:42:17.590+00:00,-7.649,-76.323,14.3,5.4,mb,,42,4.3,0.88,us,usc000st7e,1414859566000
2014-10-31T18:41:23.000+00:00,62.968,-150.955,114.4,2.7,ml,,,,0.38,ak,ak11432174,1415818335923
2014-10-31T18:10:41.000+00:00,52.287,-174.342,158.3,2.6,ml,,,,0.21,ak,ak11439233,1415818700917
2014-10-31T17:54:14.970+00:00,-10.771,165.270,38.9,4.9,mb,,68,5.0,1.53,us,usc000st6u,1414855369000
2014-10-31T17:04:58.640+00:00,-5.362,35.940,10.0,5.1,mb,,55,7.0,0.80,us,usb000ss3p,1415255147460
2014-10-31T16:49:21.000+00:00,64.310,-159.312,2.8,3.1,ml,,,,0.56,ak,ak11431883,1415818341458
2014-10-31T16:04:41.000+00:00,55.674,-157.984,47.0,2.6,ml,,,,0.69,ak,ak11439221,1415818683526
2014-10-31T13:04:13.400+00:00,19.049,-64.192,32.0,2.9,Md,3,335,0.7,0.34,pr,pr14304004,1414789603489
2014-10-31T09:49:21.000+00:00,51.473,179.662,59.4,2.7,ml,,,,0.51,ak,ak11439202,1415818666618
2014-10-31T09:19:56.270+00:00,-2.835,138.856,57.8,4.8,mb,,104,6.6,0.75,us,usb000sryc,1414776155008
2014-10-31T09:07:22.660+00:00,-21.482,-177.873,380.8,4.4,mb,,85,5.3,1.00,us,usb000sry9,1414775398483
2014-10-31T08:57:17.000+00:00,61.524,-146.662,36.1,3.0,ml,,,,0.48,ak,ak11431744,1415818363880
2014-10-31T08:27:32.360+00:00,37.480,-118.783,7.8,2.8,ml,37,76,0.1,0.04,nc,nc72336076,1414792927624
2014-10-31T07:07:52.000+00:00,54.467,-160.763,3.5,2.8,ml,,,,0.84,ak,ak11431737,1415818763355
2014-10-31T06:33:33.850+00:00,40.206,142.389,48.4,5.0,mb,,132,1.4,0.87,us,usb000srxv,1414791436000
2014-10-31T06:23:00.220+00:00,36.520,-98.980,2.0,3.4,mb_lg,,60,0.1,0.48,us,usb000srxu,1414766913477
2014-10-31T06:13:18.800+00:00,36.490,-99.075,7.5,2.6,ml,,196,,0.82,us,usb000ss18,1414803743000
2014-10-31T05:52:08.558+00:00,41.902,-119.626,0.0,2.7,ml,3,145,0.5,0.05,nn,nn00465782,1414795349968
2014-10-31T04:47:00.500+00:00,47.922,-124.259,,2.5,Ml,,112,0.2,0.35,uw,uw60913966,1414779692751
2014-10-31T04:44:48.000+00:00,53.304,-164.202,35.5,3.4,ml,,,,0.59,ak,ak11431694,1415818339648
2014-10-31T04:12:48.680+00:00,-8.741,-76.097,64.1,4.4,mb,,130,3.3,0.64,us,usb000srx6,1414757718364
2014-10-31T04:10:39.930+00:00,32.248,-115.278,27.1,2.7,ml,19,176,0.2,0.37,ci,ci37284000,1415317790973
2014-10-31T03:43:29.275+00:00,41.893,-119.638,,2.6,ml,3,145,0.5,0.04,nn,nn00465779,1414795331653
2014-10-31T03:02:59.500+00:00,18.708,-66.967,84.0,2.8,Md,8,259,0.3,0.17,pr,pr14304000,1414753538456
2014-10-31T02:46:42.890+00:00,-19.370,-69.217,113.6,4.8,mb,,48,0.3,0.83,us,usb000srwp,1414775646000
2014-10-31T01:30:42.530+00:00,64.518,-17.564,7.7,5.0,mb,,83,1.6,1.02,us,usb000srwk,1414784336000
2014-10-31T01:05:01.920+00:00,0.362,29.853,10.0,4.5,mb,,87,1.3,1.08,us,usb000srwl,1414779161794
2014-10-31T01:03:06.145+00:00,41.892,-119.621,0.3,2.6,ml,4,242,0.5,0.06,nn,nn00465775,1414778575880
2014-10-30T22:37:16.050+00:00,-16.148,-73.645,64.0,5.0,mb,,82,3.9,0.69,us,usb000srvl,1414784120000
2014-10-30T22:08:40.000+00:00,51.074,-179.243,25.3,4.1,mb,,,,0.73,us,usb000srvs,1414735868338
2014-10-30T21:51:15.700+00:00,-22.835,-63.687,518.6,4.8,mb,,41,4.8,0.83,us,usb000srv1,1414734825478
2014-10-30T20:54:59.100+00:00,17.320,-68.020,13.0,3.2,Md,13,324,1.1,0.12,pr,pr14303008,1415747122000
2014-10-30T19:58:55.000+00:00,51.977,178.206,141.5,2.5,ml,,,,0.22,us,usc000sudy,1415746639615
2014-10-30T19:21:51.620+00:00,64.485,-17.755,9.0,4.6,mb,,114,1.6,1.35,us,usb000srtp,1414725874438
2014-10-30T18:57:02.100+00:00,36.045,-97.258,3.8,3.4,ml,,60,,0.57,us,usb000srth,1415735082398
2014-10-30T18:35:26.000+00:00,62.108,-148.958,36.3,2.8,ml,,,,0.47,ak,ak11431477,1415156468013
2014-10-30T18:07:08.900+00:00,36.062,-97.256,0.1,2.6,ml,,61,,0.66,us,usb000srt5,1414721385215
2014-10-30T17:38:12.850+00:00,-55.887,-29.036,229.8,4.8,mb,,66,4.6,0.49,us,usb000srt0,1414719652408
2014-10-30T17:24:57.042+00:00,41.881,-119.635,0.6,2.8,ml,4,243,0.5,0.03,nn,nn00465773,1414721247820
2014-10-30T16:53:44.814+00:00,41.898,-119.641,,2.6,ml,3,146,0.5,0.05,nn,nn00465989,1415042562708
2014-10-30T15:56:54.700+00:00,-49.144,30.655,10.0,4.8,mb,,65,18.3,0.49,us,usb000srsc,1414767526000
2014-10-30T15:50:05.814+00:00,41.886,-119.624,0.6,3.1,ml,4,147,0.5,0.06,nn,nn00465689,1414695348005
2014-10-30T15:28:22.100+00:00,41.880,-119.617,3.1,2.6,ml,4,244,0.5,0.26,nn,nn00465687,1414766464000
2014-10-30T15:25:46.566+00:00,41.893,-119.624,0.3,2.7,ml,4,242,0.5,0.10,nn,nn00465686,1414766182000
2014-10-30T15:16:33.068+00:00,41.910,-119.619,,4.1,ml,5,79,0.5,0.09,nn,nn00465678,1415244689735
2014-10-30T14:33:34.930+00:00,1.044,123.834,270.0,4.8,mb,,71,2.3,0.83,us,usb000srrh,1414708605199
2014-10-30T12:11:36.270+00:00,-6.975,117.599,545.5,5.7,mb,,28,2.9,0.98,us,usb000srnq,1414700049419
2014-10-30T11:49:38.000+00:00,56.796,-154.735,50.5,2.6,ml,,,,0.37,ak,ak11431331,1415156528261
2014-10-30T09:44:01.870+00:00,64.623,-17.500,10.0,4.6,mb,,109,1.6,1.17,us,usb000srm5,1414691203744
2014-10-30T06:50:11.500+00:00,18.553,-67.948,92.0,3.3,Md,6,331,1.0,0.25,pr,pr14303007,1414680759788
2014-10-30T06:26:18.650+00:00,35.858,-97.333,5.0,2.5,mb_lg,,75,0.1,0.39,us,usb000srlj,1414679331431
2014-10-30T05:42:37.500+00:00,18.137,-63.944,21.0,3.3,Md,4,310,0.7,0.31,pr,pr14303006,1414676706489
2014-10-30T05:40:25.300+00:00,18.176,-66.102,76.0,2.5,Md,4,155,0.3,0.07,pr,pr14303005,1414676576847
2014-10-30T05:38:24.450+00:00,35.979,-116.075,1.8,3.0,ml,9,191,0.2,0.10,ci,ci37283792,1414693404973
2014-10-30T05:33:57.960+00:00,52.652,-173.970,182.0,4.8,mb,,106,0.5,0.82,us,usb000srlb,1415156434094
2014-10-30T05:23:21.120+00:00,64.557,-17.310,7.8,4.5,mb,,109,1.7,0.50,us,usb000srla,1414675554969
2014-10-30T04:55:03.000+00:00,51.817,178.450,101.8,2.5,ml,,,,0.41,ak,ak11431264,1415156487455
2014-10-30T03:16:20.700+00:00,19.242,-67.735,24.0,2.9,Md,4,342,1.4,0.15,pr,pr14303004,1414667929020
2014-10-30T03:14:20.300+00:00,35.944,-96.769,4.3,2.5,ml,,80,,0.23,us,usb000srra,1414707499142
2014-10-30T03:09:23.000+00:00,37.076,-97.856,8.5,2.6,mb_lg,,94,0.0,0.36,us,usb000srkw,1414786384159
2014-10-30T02:42:14.900+00:00,18.169,-67.406,44.0,2.7,Md,3,313,0.4,0.02,pr,pr14303003,1414665895817
2014-10-30T02:36:06.300+00:00,18.428,-64.291,72.0,3.1,Md,3,306,0.8,0.21,pr,pr14303002,1414665519176
2014-10-30T02:23:33.900+00:00,19.628,-65.481,126.0,3.4,Md,4,302,1.4,0.15,pr,pr14303001,1414664770471
2014-10-30T02:08:02.930+00:00,64.501,-17.892,8.2,4.5,mb,,101,1.5,0.24,us,usb000srkr,1414663849633
2014-10-30T01:01:46.500+00:00,19.302,-64.244,27.0,3.3,Md,5,320,0.9,0.28,pr,pr14303000,1414659866468
2014-10-30T00:02:26.840+00:00,1.958,97.851,53.2,4.7,mb,,67,0.7,0.68,us,usb000srkd,1414656305653
2014-10-29T22:04:05.000+00:00,51.312,179.890,22.8,2.6,ml,,,,0.24,ak,ak11431203,1415250394965
2014-10-29T21:55:06.190+00:00,44.260,-110.656,6.8,2.7,ml,23,104,0.1,0.20,uu,uu60090117,1414681825548
2014-10-29T21:14:54.430+00:00,-5.931,148.652,67.9,5.2,mb,,44,3.8,0.91,us,usb000srj6,1414646258491
2014-10-29T20:24:23.890+00:00,-3.591,138.528,6.4,4.1,mb,,92,2.4,0.60,us,usc000swaj,1415745964000
2014-10-29T19:35:49.000+00:00,60.050,-152.756,97.9,2.8,ml,,,,0.54,ak,ak11431173,1415404739290
2014-10-29T19:19:25.400+00:00,18.572,-66.063,105.0,2.9,Md,3,241,0.4,0.09,pr,pr14302017,1415743365000
2014-10-29T19:04:29.200+00:00,35.530,-121.262,3.2,2.6,md,93,196,0.2,0.10,nc,nc72335311,1414640349604
2014-10-29T18:54:43.600+00:00,19.073,-64.225,35.0,3.2,Md,3,324,0.8,0.10,pr,pr14302015,1415739406000
2014-10-29T18:48:36.000+00:00,65.903,-150.885,6.7,2.6,ml,,,,0.79,ak,ak11431161,1415404755936
2014-10-29T18:47:29.020+00:00,18.347,-66.395,117.6,2.7,md,,135,0.2,0.28,us,usb000sri9,1415738809000
2014-10-29T18:13:54.900+00:00,18.266,-67.459,14.0,2.7,Md,8,288,0.4,0.34,pr,pr14302016,1415738496000
2014-10-29T17:30:21.940+00:00,-12.917,166.843,149.4,4.4,mb,,101,2.5,0.65,us,usc000swai,1415737189000
2014-10-29T17:28:02.690+00:00,-11.445,165.381,42.4,4.4,mb,,136,4.4,0.39,us,usc000swah,1415736600000
2014-10-29T16:59:56.300+00:00,19.085,-64.233,32.0,3.4,Md,10,313,0.8,0.18,pr,pr14302007,1414630948199
2014-10-29T16:53:31.600+00:00,35.733,-97.528,6.1,3.3,ml,,108,,0.47,us,usb000srev,1414632571789
2014-10-29T16:31:18.320+00:00,38.247,-122.360,7.1,2.7,md,121,53,0.0,0.14,nc,nc72335236,1414809859176
2014-10-29T16:28:04.140+00:00,-5.930,148.686,63.8,5.2,mb,,24,3.8,0.77,us,usb000srej,1414625863549
2014-10-29T16:21:02.830+00:00,31.540,-115.660,5.2,2.7,ml,4,172,0.5,0.10,ci,ci37283560,1414628617388
2014-10-29T16:15:24.520+00:00,8.360,-103.915,10.0,4.5,mb,,211,20.9,0.78,us,usb000sreb,1414677423000
2014-10-29T16:10:44.700+00:00,35.733,-97.529,6.1,2.6,ml,,73,,0.29,us,usb000sres,1414628007169
2014-10-29T16:09:22.760+00:00,64.605,-17.468,10.0,4.6,mb,,111,1.7,0.74,us,usb000sre6,1414679805000
2014-10-29T15:50:43.860+00:00,59.365,-30.364,10.0,4.7,mb,,113,6.9,0.74,us,usb000srdy,1414681282000
2014-10-29T15:50:27.400+00:00,18.223,-68.056,88.0,3.2,Md,7,338,0.9,0.23,pr,pr14302011,1414626786108
2014-10-29T15:03:14.700+00:00,18.959,-64.217,54.0,2.7,Md,3,335,0.7,0.28,pr,pr14302014,1415007767146
2014-10-29T14:58:56.900+00:00,19.059,-64.149,35.0,3.0,Md,6,328,0.8,0.23,pr,pr14302012,1414623690190
2014-10-29T14:54:17.700+00:00,19.111,-64.244,30.0,3.0,Md,7,313,0.8,0.10,pr,pr14302006,1414623425803
2014-10-29T14:52:13.660+00:00,0.899,-77.837,10.0,4.7,mb,,83,5.3,1.09,us,usb000srdg,1414689614013
2014-10-29T14:38:26.400+00:00,19.056,-64.171,42.0,3.2,Md,3,338,0.8,0.03,pr,pr14302009,1414622453092
2014-10-29T14:33:03.200+00:00,18.898,-64.192,54.0,3.3,Md,4,306,0.6,0.15,pr,pr14302010,1414622165935
2014-10-29T14:18:36.000+00:00,61.953,-149.985,38.1,3.3,ml,,,,0.57,ak,ak11431118,1415250424278
2014-10-29T14:14:05.000+00:00,62.411,-151.762,2.2,2.5,ml,,,,0.72,ak,ak11431112,1415250373143
2014-10-29T14:12:31.000+00:00,52.408,-168.044,12.3,2.7,ml,,,,0.36,ak,ak11431110,1415250352891
2014-10-29T14:04:07.990+00:00,59.589,-30.160,9.6,4.5,mb,,123,6.6,0.67,us,usb000srg4,1414620398138
2014-10-29T13:34:54.500+00:00,19.219,-64.209,52.0,3.2,Md,4,324,0.9,0.15,pr,pr14302008,1414618656952
2014-10-29T13:28:33.860+00:00,-35.907,178.732,10.0,4.3,mb,,146,1.7,0.31,us,usb000srcm,1414618273794
2014-10-29T13:24:51.100+00:00,19.125,-64.287,28.0,3.7,Md,10,310,0.8,0.28,pr,pr14302005,1414618038045
2014-10-29T13:22:45.810+00:00,6.008,-82.617,23.3,4.9,mb,,78,4.2,1.09,us,usb000srch,1414617926283
2014-10-29T12:09:46.000+00:00,51.797,-176.360,67.7,3.2,ml,,,,0.38,ak,ak11431091,1415250494752
2014-10-29T11:16:33.000+00:00,50.751,176.376,18.5,3.6,ml,,,,0.64,ak,ak11431085,1415250336076
2014-10-29T11:12:34.820+00:00,-3.678,138.265,63.0,4.6,mb,,64,6.1,1.01,us,usb000srbx,1414610117707
2014-10-29T11:01:43.150+00:00,13.240,145.016,54.0,4.7,mb,,85,0.4,0.48,us,usb000srbw,1414625050300
2014-10-29T08:37:56.600+00:00,18.861,-63.982,25.0,2.9,Md,5,320,0.7,0.31,pr,pr14302003,1414600835925
2014-10-29T06:31:17.000+00:00,51.277,-178.329,26.2,3.0,ml,,,,0.40,ak,ak11431051,1415250441130
2014-10-29T05:23:39.000+00:00,64.535,-17.602,4.3,4.7,mb,,111,1.6,1.50,us,usb000srar,1415071351000
2014-10-29T05:14:24.630+00:00,-16.869,-70.709,17.4,4.6,mb,,142,1.5,0.80,us,usb000srap,1414588612656
2014-10-29T04:58:28.000+00:00,51.779,178.634,91.9,2.5,ml,,,,0.62,ak,ak11434759,1415250403076
2014-10-29T04:36:35.310+00:00,38.802,-122.768,2.2,3.6,mw,91,20,0.0,0.06,nc,nc72334886,1414642920955
2014-10-29T02:55:51.800+00:00,18.657,-68.565,98.0,3.3,Md,5,342,1.4,0.21,pr,pr14302000,1414580304688
